True_Value,Predicted_Value,Set
14.1778,11.357290300068117,Train
15.8424,16.352889826913994,Train
3.444,1.000122180278245,Train
13.8334,14.231494483147182,Train
15.5554,16.329694256847183,Train
2.2386,2.3233943357688087,Train
5.9122,5.416654215534115,Train
13.776,13.479022058202073,Train
5.6252,6.151018977743131,Train
14.2926,12.016227241542879,Train
4.592,2.936069444702362,Train
11.9966,11.439354668885654,Train
3.6736,5.326089226204791,Train
14.637,14.752572953278918,Train
2.583,1.2337105609133667,Train
15.0388,14.848957194803486,Train
5.9122,8.094255254138039,Train
5.8548,6.928285269763181,Train
3.2144,3.7447364824095066,Train
-4.3624,-3.7432413961018742,Train
-12.341,-6.550601152007655,Train
-1.435,-3.8170313995486147,Train
3.5014,2.7338603995679414,Train
19.4586,17.594193601209028,Train
10.2746,9.921108430098506,Train
7.175,8.03980925755921,Train
1.0332,0.736801269829888,Train
9.0692,5.623075116408874,Train
10.619,10.878564124986179,Train
3.5588,3.2228090444101714,Train
-14.7518,-11.464840938999505,Train
13.8334,14.169355582120827,Train
23.7636,18.127781535550938,Train
8.3804,8.011647882136373,Train
14.4648,12.772156475054782,Train
9.3562,11.318070510212968,Train
11.0208,7.238335234485951,Train
0.6888,1.721553526402003,Train
-1.7794,1.0472271546096144,Train
-1.0332,-1.485965865281651,Train
3.731,4.484584679343827,Train
8.7822,8.43811152430489,Train
9.0692,6.470769548934353,Train
-5.5104,-5.312444388449947,Train
5.453,5.317724626303666,Train
-2.7552,-1.9438909135115665,Train
3.2718,1.974893039919202,Train
-3.3292,-4.180113428661455,Train
11.9392,12.008254332774152,Train
8.897,8.15249597633023,Train
12.2262,13.030857937274655,Train
15.5554,16.329694256847183,Train
11.9392,13.823532924444386,Train
4.592,3.4446064209815033,Train
7.1176,7.569777525944303,Train
10.6764,9.045708126002015,Train
5.7974,5.571697354034913,Train
18.081,16.624274124400504,Train
22.9026,18.12917951946844,Train
-7.0602,-3.1235767116185666,Train
4.305,1.7369760239435514,Train
-2.4108,-2.5556690530264916,Train
-6.1418,-4.914675931220181,Train
-11.9966,-9.628971283050973,Train
2.2386,2.3233943357688087,Train
11.767,9.319983152361726,Train
14.2926,16.032532172749416,Train
11.4226,7.409838352447149,Train
11.3078,11.420773079173255,Train
-16.359,-7.312081211662321,Train
1.3776,1.3976206765801429,Train
-16.1868,-12.294438755178948,Train
4.6494,6.366344476409087,Train
6.4862,6.856048009872711,Train
11.3078,14.237786114156119,Train
4.018,2.93568236468007,Train
11.0782,9.772476359849888,Train
-13.0298,-11.166549745721102,Train
10.2172,11.038175173484042,Train
-12.628,-13.476047341525668,Train
23.5914,15.788228253050928,Train
11.8818,12.487835016553166,Train
5.2808,5.59531201145972,Train
12.8002,12.973029441658676,Train
-2.87,-3.306981151171044,Train
4.592,4.44963977801933,Train
-6.1418,-1.6796625232354963,Train
-1.8368,0.6235400469163226,Train
11.48,11.913727898798186,Train
2.4682,2.8398941029513534,Train
19.229,18.66692166269016,Train
15.2684,11.345631059757189,Train
-10.906,-10.426593026881012,Train
0.0574,-0.46729355014483076,Train
14.5222,13.383638138178592,Train
12.2262,10.986528912503562,Train
0.3444,-1.1531166019811359,Train
4.592,1.2324379462014932,Train
4.305,4.211916338147556,Train
1.8368,4.942259009110432,Train
0.1148,1.8360276547344405,Train
7.2898,9.680379547401305,Train
15.785,14.273862374852843,Train
12.1688,11.09491603237553,Train
4.0754,3.4727956583890203,Train
-2.2386,-5.431404289814839,Train
13.2594,12.763102690173715,Train
9.8154,10.6532481632439,Train
14.35,15.438624305335852,Train
-3.2718,-1.1496020104372207,Train
16.933,17.23435056168976,Train
2.8126,3.3817965422170264,Train
13.2594,13.121197640951904,Train
18.7124,17.106721363475923,Train
-0.1722,2.382634211349256,Train
5.74,7.071468089881597,Train
9.184,8.8676866984711,Train
5.166,5.55660189456024,Train
15.5554,16.329694256847183,Train
13.3168,11.674635566077836,Train
8.897,7.601553588813029,Train
10.045,12.615897493480515,Train
4.8216,3.874044348273704,Train
3.7884,4.3678713645145795,Train
11.3078,12.402288615626762,Train
12.1688,9.237782428173874,Train
-1.2628,-4.73313508215422,Train
10.332,9.473058106199796,Train
-3.0996,-2.0935714985045824,Train
18.4828,18.526308682896307,Train
1.2054,2.8187725011000113,Train
16.3016,13.499403553327486,Train
9.8154,8.131832652012566,Train
9.3562,11.318070510212968,Train
0.9758,1.0819383100577662,Train
-2.1238,-2.0876931521204973,Train
5.7974,6.338757847100254,Train
14.7518,14.264064600419399,Train
12.054,11.378980461839372,Train
14.2926,16.032532172749416,Train
0.0574,2.5774041001000496,Train
12.3984,12.14445969709212,Train
12.915,11.616767349599474,Train
13.202,12.549532251195723,Train
15.9572,14.875889357436474,Train
12.915,11.616767349599474,Train
6.888,6.054858836184231,Train
14.5222,13.770445061355044,Train
3.8458,2.3793263290568003,Train
0.861,1.7777920682784796,Train
-5.8548,-3.672559954121146,Train
9.8154,10.080612679224,Train
9.5858,8.22161256469025,Train
19.229,18.66692166269016,Train
-3.444,-5.095527133005609,Train
4.4198,5.722214601751566,Train
11.6522,12.025451372089293,Train
15.0388,15.416708820228811,Train
1.7794,2.407711446814714,Train
9.9302,8.755382819633464,Train
-0.7462,2.9821605335125145,Train
2.6978,1.5948256958911848,Train
-2.9274,-0.7953666450741235,Train
18.4828,19.34636514602642,Train
2.6978,4.0182236032919185,Train
-8.036,-1.2188928585251038,Train
15.2684,12.521206410638346,Train
-2.2386,2.9843815421375606,Train
5.3956,2.4008074106876975,Train
-8.7248,-8.871463535509374,Train
12.628,12.275444677774738,Train
11.9392,12.331448288722477,Train
6.7158,5.885981334447161,Train
9.5284,8.036034423121343,Train
17.3348,17.83314818818746,Train
2.0664,2.3118324873915954,Train
6.027,1.98845343001532,Train
10.5042,10.755158330413447,Train
7.9786,7.893918208746834,Train
-7.8064,-2.263926780164958,Train
5.9696,10.429029510827819,Train
14.637,14.329232163865258,Train
11.48,10.37091920720584,Train
10.906,11.624097177312535,Train
10.5616,9.837007148118897,Train
23.0174,14.577665547278084,Train
-0.9184,-0.6127515483290278,Train
6.7732,11.044307307384498,Train
14.5222,13.770445061355044,Train
18.1958,16.7554668019838,Train
-8.2082,-3.7917734042902467,Train
67.4,17.514748870994037,Train
6.4288,7.621058656177317,Train
3.0996,2.756039313158558,Train
16.0146,15.224675004321668,Train
-2.6978,-2.1423275279335314,Train
3.444,3.649679893426198,Train
-0.9184,-0.5921807204139871,Train
10.7912,10.899985901181335,Train
11.9966,10.59119542893404,Train
4.8216,5.833932726678887,Train
18.1384,17.451887268830824,Train
19.4012,17.461226578042847,Train
11.0208,9.578778598138312,Train
11.7096,12.025375974653652,Train
4.0754,3.5799936879780354,Train
3.0422,4.396851621975241,Train
9.3562,8.934562911568714,Train
-8.3804,-4.7807224468837966,Train
19.4586,17.594193601209028,Train
7.1176,6.7402138282618775,Train
-1.0906,-2.599076589994473,Train
18.4254,17.61520043161864,Train
4.6494,4.544954652107197,Train
17.507,17.517152884340547,Train
15.0388,14.848957194803486,Train
13.3742,9.469061335155942,Train
6.314,5.274683136265933,Train
11.9966,11.301322148396633,Train
-6.3714,-4.45377921507656,Train
1.2054,1.5132192295660367,Train
-6.027,-8.499061343291185,Train
3.731,1.3427605399763394,Train
4.3624,3.466845411024246,Train
13.776,13.479022058202073,Train
-5.74,-5.624457697221558,Train
11.3078,12.948733558625007,Train
8.2082,7.131400430533508,Train
-3.9606,-3.247036195083041,Train
5.8548,10.546750041507499,Train
-0.1722,-3.71469651734753,Train
13.776,14.176131720136462,Train
5.2234,4.460245747157082,Train
57.4,26.7168917608957,Train
5.2234,13.370954826911307,Train
12.1688,11.350271609491054,Train
9.5858,9.21062462116096,Train
-4.9364,-6.613596720859803,Train
5.0512,7.814131364727225,Train
12.341,12.722174758212248,Train
6.888,6.869539364525997,Train
7.6916,5.82245940347696,Train
14.637,14.329232163865258,Train
13.7186,12.930559984254396,Train
3.444,2.785305785754911,Train
2.9274,5.8146581889488544,Train
8.9544,6.748456539780442,Train
9.3562,7.5637069258106155,Train
2.009,3.8990003869654832,Train
12.3984,12.360633044499385,Train
18.1958,16.7554668019838,Train
3.731,0.39319871545089846,Train
-7.6342,-7.504601245059625,Train
-5.74,-3.8721368828644227,Train
2.3534,0.8118005503077237,Train
7.749,7.653400769881409,Train
13.3168,11.674635566077836,Train
-2.4682,-0.5035989747683658,Train
19.4586,17.594193601209028,Train
0.4592,0.9246971726741569,Train
14.2926,13.246423852396914,Train
18.5402,12.633249906845384,Train
0.7462,-2.328412904114643,Train
11.8818,12.841492677554115,Train
11.7096,12.025375974653652,Train
6.0844,6.056269912108381,Train
10.1598,9.210001929986804,Train
10.5616,11.085980909987503,Train
4.305,7.103300206544098,Train
5.166,5.355335484295251,Train
13.7186,12.930559984254396,Train
-3.0422,-3.186689463909655,Train
1.722,2.8215890877099277,Train
1.148,3.631179212059253,Train
8.61,9.723349383662626,Train
15.0388,15.716429161160583,Train
-1.0906,0.4511362389350868,Train
10.9634,12.728331913934154,Train
4.879,4.7020506961631305,Train
6.4862,6.716229193894598,Train
-0.1148,-0.5641257184378361,Train
18.1384,17.451887268830824,Train
19.4586,17.65156968794368,Train
3.5588,2.466975485722303,Train
3.2144,2.1789404798795537,Train
9.471,12.692926799680937,Train
15.498,16.245035540237442,Train
2.1238,0.4455657360772669,Train
4.2476,3.049569170472923,Train
-6.9454,-4.2725398462236015,Train
12.915,11.616767349599474,Train
9.758,11.090432380425717,Train
2.0664,2.2494313295966446,Train
7.9786,7.893918208746834,Train
-2.1812,3.8114393545252625,Train
-0.7462,3.606045403203355,Train
2.7552,2.682104203451641,Train
7.175,7.770312731404986,Train
21.9268,20.731077525986493,Train
7.8064,9.180164168046765,Train
20.8362,18.748033179830813,Train
14.35,15.544955807662102,Train
13.3168,11.842040380956048,Train
21.1232,19.94763035779227,Train
12.341,12.674160198362888,Train
2.6978,4.455096893115295,Train
13.776,12.079602655372904,Train
-1.0332,-3.8127963427698557,Train
1.148,1.8515527666284237,Train
13.8908,13.450722001443784,Train
13.489,12.3754937218476,Train
3.731,4.934268651786319,Train
8.8396,9.455736790204526,Train
19.9752,17.616924709770657,Train
5.3956,4.442601432184317,Train
3.2144,3.822561190354707,Train
14.35,15.544955807662102,Train
14.637,14.329232163865258,Train
6.7158,5.885981334447161,Train
14.5222,13.770445061355044,Train
8.323,7.1036445004568405,Train
3.3866,2.988594683933078,Train
7.175,7.550959900647391,Train
11.3078,11.420773079173255,Train
14.637,14.329232163865258,Train
18.3106,20.12891532757712,Train
9.6432,8.238709616696674,Train
12.341,9.44396423832461,Train
12.1114,12.327605532442544,Train
-0.9184,-0.5921807204139871,Train
22.2712,19.648030259788392,Train
-11.0782,-7.3898013627028405,Train
10.7912,9.657096816209574,Train
17.5644,15.812784291423064,Train
17.3922,16.245301234213308,Train
9.0692,9.304304519992602,Train
5.6826,6.758792634817884,Train
4.6494,4.544954652107197,Train
8.7248,8.897361698325673,Train
8.2082,8.390654032189683,Train
1.148,1.0804244630566444,Train
5.9122,6.9887674801811075,Train
11.9966,11.301322148396633,Train
12.8576,9.163369658795954,Train
0.4018,1.493813892583841,Train
7.2898,9.680379547401305,Train
3.3292,4.762530428600491,Train
11.3078,14.237786114156119,Train
4.5346,3.3342469110078117,Train
14.2926,13.246423852396914,Train
13.202,12.549532251195723,Train
19.9178,19.683931846465455,Train
15.3258,12.671194677004083,Train
12.2836,11.349246029718444,Train
-7.6916,0.3588909107392979,Train
15.8424,17.763436569100477,Train
3.731,4.017956740610632,Train
1.4924,0.30231239971175405,Train
2.3534,1.6525560572472298,Train
-1.2628,2.7066122815371916,Train
1.7794,2.0122021610970595,Train
1.7794,0.970529304960257,Train
-1.3202,-2.273854628835041,Train
10.2746,11.716845447260049,Train
6.0844,5.507186934617137,Train
14.5222,13.770445061355044,Train
12.2262,13.030857937274655,Train
-4.592,-2.9779196913040877,Train
13.0298,11.704350100600124,Train
8.1508,7.107545575007113,Train
3.2718,2.696364246652351,Train
13.489,14.83752108006718,Train
12.3984,12.360633044499385,Train
-5.5104,-7.409031593944103,Train
-4.592,-5.290751779320782,Train
16.4738,13.038657307907545,Train
19.4012,17.461226578042847,Train
0.9758,1.1873109416772767,Train
3.5588,2.334532867809145,Train
8.0934,2.5732286483207094,Train
1.5498,2.6265622700608127,Train
8.2656,8.703529531393166,Train
-0.7462,0.6435762815582526,Train
5.3382,5.927173902188692,Train
19.4012,17.461226578042847,Train
7.4046,9.616020079159576,Train
12.3984,12.360633044499385,Train
13.776,13.078311918076208,Train
16.1868,14.260085669222192,Train
2.0664,4.855578421952165,Train
12.2836,15.095256809856705,Train
19.4012,17.461226578042847,Train
16.072,16.70198054342344,Train
13.5464,7.553026123743798,Train
10.5042,10.755158330413447,Train
-1.4924,-2.699109054039063,Train
9.1266,8.823787409014258,Train
8.2082,9.657768039178437,Train
1.9516,3.243881833796621,Train
-4.018,-2.856935479271563,Train
-1.8942,-3.0574597052250727,Train
15.8424,17.763436569100477,Train
10.2172,10.480446170734407,Train
5.3956,4.442601432184317,Train
13.2594,12.119046070771638,Train
-6.2566,-9.700381071780715,Train
12.054,13.965759190880597,Train
-0.9758,0.2662194288127573,Train
-10.906,-8.372148155278495,Train
-3.8458,-7.524425478467167,Train
-1.2054,-3.864141740297237,Train
8.3804,6.362468530327403,Train
9.471,12.692926799680937,Train
5.8548,3.5779539919035264,Train
-6.1418,-6.118582626787182,Train
16.1868,14.260085669222192,Train
12.2836,12.139495985256417,Train
9.6432,8.238709616696674,Train
1.722,-1.7383222269255132,Train
14.063,10.450250502366318,Train
-12.628,-14.191176425164507,Train
-6.4288,-5.4164905310620775,Train
6.7732,10.24837788122463,Train
10.045,9.037304157861133,Train
1.722,7.720641487466077,Train
13.776,13.078311918076208,Train
12.2262,13.030857937274655,Train
4.7642,2.8658986988996933,Train
12.1114,12.327605532442544,Train
0.5166,-2.3273037240280896,Train
9.758,9.869954679179687,Train
7.6342,9.499054890730566,Train
11.3652,9.235888409391237,Train
21.1232,19.94763035779227,Train
8.897,10.140204979293786,Train
1.5498,0.6828835132557733,Train
11.9392,13.185684267111284,Train
7.1176,7.569777525944303,Train
9.758,11.090432380425717,Train
16.5886,18.066708753707477,Train
0.4592,2.389565953369889,Train
11.0782,9.772476359849888,Train
18.7124,19.490891999483985,Train
-0.0574,3.074446597588662,Train
-10.3894,-11.196249079012624,Train
6.1418,5.653754333875092,Train
13.776,13.078311918076208,Train
6.314,7.1495151317192445,Train
2.296,3.1317114628713867,Train
8.4378,7.872998396720004,Train
3.8458,5.9443063282267214,Train
13.7186,12.930559984254396,Train
8.5526,7.544519238356727,Train
-13.3168,-5.9835347359155495,Train
5.3956,4.546444655089898,Train
9.471,12.195014860652412,Train
13.489,13.411427182252773,Train
21.1232,19.94763035779227,Train
2.1812,1.5352246583425124,Train
-5.8548,-6.988616953146382,Train
3.2144,4.7602541407226235,Train
13.3168,13.326644515866409,Train
8.4952,5.0294103544803495,Train
12.1114,10.77870603123643,Train
-1.2628,0.9904430183865571,Train
-6.4862,-6.248370789073151,Train
-3.2718,4.488587035381169,Train
-1.6072,-4.2659251785709404,Train
8.4952,6.933317794061905,Train
8.8396,8.373113832268759,Train
7.6342,7.356729905281535,Train
4.7642,3.159897768323912,Train
4.592,4.546993543161457,Train
4.9938,6.433914049498815,Train
4.3624,3.9963559808687577,Train
-12.7428,-9.787166623040257,Train
6.7158,8.044038414387256,Train
1.3776,2.6446021793989507,Train
8.036,7.01426846432328,Train
6.1992,6.808732094391663,Train
5.7974,6.497429454023115,Train
18.1384,17.451887268830824,Train
9.9302,8.022315003304431,Train
4.1328,2.464116195449054,Train
-6.4288,-3.577348052377717,Train
3.731,4.934268651786319,Train
8.9544,7.666254927024156,Train
-1.9516,-4.9631821932223215,Train
15.6128,12.041413045159487,Train
-7.5768,-5.552315496855702,Train
3.2718,1.974893039919202,Train
18.5402,18.841664921001907,Train
5.9122,5.416654215534115,Train
12.8576,14.123789988503308,Train
-1.9516,0.6050096004636316,Train
-12.2836,-7.94006585171501,Train
7.175,4.443633468801997,Train
7.4046,7.596531357226024,Train
3.6736,3.6668898258453595,Train
4.5346,4.945556110982774,Train
23.821,20.10222909055359,Train
-9.2414,-10.068069347924933,Train
15.785,10.464684124543037,Train
3.0422,4.727420161007274,Train
-3.6736,-4.993201743503418,Train
6.0844,5.626803317011154,Train
4.1328,2.464116195449054,Train
14.2926,13.17352733527583,Train
3.5588,5.6893782556265595,Train
4.592,10.631941397515888,Train
0.4018,-0.28958119095107904,Train
7.6916,6.386994799385211,Train
9.8728,8.168569301067455,Train
7.0028,6.7186386320686005,Train
-1.0906,0.4511362389350868,Train
8.036,11.613851668721642,Train
6.0844,5.507186934617137,Train
8.0934,8.436959934969572,Train
5.6826,6.758792634817884,Train
-10.4468,-2.0050139524287047,Train
8.036,10.584607498753645,Train
-6.9454,-3.906182531255677,Train
13.7186,11.657298190070907,Train
10.5616,11.085980909987503,Train
6.0844,9.114065770466125,Train
16.1868,15.027974971261179,Train
6.3714,7.82834314488831,Train
-0.9758,-1.6001796729148676,Train
-0.9758,-0.8788915510430932,Train
5.166,6.100433267804355,Train
21.9268,16.21790375737467,Train
14.637,12.035308451605607,Train
9.0118,8.178817967708031,Train
8.1508,7.107545575007113,Train
7.3472,8.61770679296679,Train
4.7642,3.2643902230989017,Train
2.6978,2.7723069375143616,Train
9.184,9.524123631094866,Train
3.2144,1.2912484157609345,Train
-10.8486,-6.2321025548982,Train
10.8486,10.255083911539272,Train
13.3742,10.966965141331507,Train
13.9482,9.055343056672811,Train
14.4648,15.384973269746908,Train
9.1266,8.75206511650627,Train
10.1598,8.648882186508429,Train
-6.888,-3.7041758299183662,Train
11.3078,10.665966504573397,Train
7.0028,7.695182222604786,Train
-2.7552,-0.55132848482606,Train
16.933,16.481769601162693,Train
10.8486,9.796307682310617,Train
12.054,10.012427150340326,Train
5.6826,6.758792634817884,Train
16.1294,11.997349718866136,Train
10.332,10.551613907641613,Train
13.202,13.645274741129525,Train
8.7822,9.113132692139269,Train
1.8368,3.8027776469279777,Train
8.7822,10.841223178589683,Train
3.2718,1.9728538121489407,Train
-2.1812,0.3440393477472208,Train
14.2352,15.462236915376096,Train
10.332,8.80268503025692,Train
-13.0298,-15.442856437029096,Train
12.7428,14.149904758055829,Train
5.0512,3.5113924834000185,Train
4.0754,4.801193742988672,Train
13.1446,12.189789001272885,Train
-11.0208,-6.602313876377693,Train
13.6038,13.655606068276139,Train
-2.3534,-2.2091197746979425,Train
1.3776,0.18030174476315608,Train
1.722,2.8215890877099277,Train
11.5948,11.384517334497446,Train
17.507,17.517152884340547,Train
15.9572,14.833012659756587,Train
1.7794,1.181405648498723,Train
13.7186,13.938083366674688,Train
4.7068,6.584969358258083,Train
6.1418,11.534314235976625,Train
18.0236,16.89774355158021,Train
6.1992,9.095520641475806,Train
18.1384,16.546889035000078,Train
3.8458,3.7264129479956214,Train
15.8424,16.352889826913994,Train
2.583,3.3574431566094054,Train
12.5132,12.474070013946932,Train
-6.027,-3.7825521622126246,Train
5.74,5.5150339142134905,Train
13.3168,11.293800932414202,Train
9.184,10.434089422975129,Train
8.4378,9.91013099000141,Train
-0.574,0.056534906661400264,Train
0.4592,1.7294516750899689,Train
18.1384,16.608994338018288,Train
11.2504,10.232789686435272,Train
-8.7822,-7.890713777496421,Train
19.4586,17.594193601209028,Train
3.7884,2.3984483179916882,Train
1.3202,3.0613056741746183,Train
1.435,1.370742633114828,Train
-10.9634,-5.1912642992717295,Train
2.9274,6.614109868854587,Train
-3.0422,-2.620672856283125,Train
10.9634,12.728331913934154,Train
12.9724,12.3430641396162,Train
12.5132,12.474070013946932,Train
7.0028,8.093002772868378,Train
11.0782,11.79269343331154,Train
-5.3956,-0.5201952702402579,Train
7.1176,6.7402138282618775,Train
11.8818,15.23720089373321,Train
4.305,2.9255106583806896,Train
12.054,11.992090030126025,Train
-6.1418,-4.986786040805116,Train
4.3624,5.635794957840728,Train
3.157,2.7806931322272606,Train
-10.7912,-10.249215617654144,Train
4.3624,2.511669000580884,Train
14.0056,10.964976618209874,Train
4.3624,0.682011849039208,Train
1.3776,-0.26569615595523466,Train
14.2352,14.32827518578712,Train
15.3258,14.051313861302999,Train
-9.184,-1.1758474208472727,Train
16.1294,11.787823718026035,Train
-3.0422,-5.481418802843207,Train
7.3472,9.267164236452714,Train
4.7068,6.584969358258083,Train
16.2442,14.360048538029385,Train
6.7732,4.042669497937026,Train
11.8818,10.1292651600121,Train
11.8818,12.841492677554115,Train
16.0146,15.224675004321668,Train
8.036,7.492638876633759,Train
14.2352,15.462236915376096,Train
4.0754,5.681902014748248,Train
18.1384,17.451887268830824,Train
4.305,2.8180882902128372,Train
7.6342,7.455416377407757,Train
13.8908,16.713697480991055,Train
17.9088,14.501652179080285,Train
0.1722,0.9889550942148535,Train
11.1356,11.31110776449586,Train
16.1868,15.027974971261179,Train
9.0118,9.295442493313502,Train
10.906,10.887555217660415,Train
15.6702,13.7333917930465,Train
12.1114,9.562583157875407,Train
-2.2386,-3.5366697134276315,Train
4.6494,3.9974269499659387,Train
13.2594,12.119046070771638,Train
2.1238,0.8271463135844135,Train
0.5166,0.4658581998760116,Train
0.1148,6.276117816179134,Train
1.0906,0.7449941292032367,Train
16.5312,13.298297203256258,Train
-10.045,-5.683414970580277,Train
17.8514,16.805062608373966,Train
-2.6978,2.010552613022626,Train
1.148,4.571687909246257,Train
-1.722,-1.302142982431846,Train
-1.0332,-3.7820338312688406,Train
3.6736,5.326089226204791,Train
0.1722,-2.4150334855269335,Train
13.1446,10.11766080924833,Train
16.8756,15.900449784815788,Train
-1.9516,2.93235993750788,Train
-10.7912,-6.945858486520347,Train
10.5616,8.092725214740907,Train
12.6854,10.82563142651659,Train
21.1232,19.94763035779227,Train
4.879,3.7939069878511686,Train
15.0388,14.848957194803486,Train
4.3624,0.682011849039208,Train
9.9302,8.286446446557168,Train
8.7822,8.43811152430489,Train
5.3956,2.4901417511009925,Train
11.3078,12.402288615626762,Train
12.915,11.616767349599474,Train
15.211,14.883273561152418,Train
10.7338,10.054728519533423,Train
10.332,8.932030250930348,Train
19.4586,17.547347418984746,Train
16.3016,13.446215218581113,Train
14.35,12.327934114502671,Train
12.2262,12.599761154077177,Train
9.471,10.207566338670414,Train
17.507,17.517152884340547,Train
6.7158,5.885981334447161,Train
10.045,9.86621922731961,Train
19.9178,17.584612003971593,Train
4.8216,6.6105692513103005,Train
-0.2296,0.45122964841286795,Train
-1.9516,3.398889480058229,Train
1.2628,0.8668624018811206,Train
5.3382,6.715030936548568,Train
-9.471,-9.99351398406294,Train
14.8092,10.89749856722948,Train
15.211,14.883273561152418,Train
2.7552,3.1574443208433323,Train
1.0332,2.184069609419547,Train
11.8244,12.4261657117821,Train
1.0906,0.9908452683054989,Train
9.6432,9.271795281827703,Train
9.758,10.187419429786981,Train
11.5374,12.158681922169144,Train
0.6888,-0.2670506340586094,Train
12.2262,12.599761154077177,Train
2.296,6.807605369672949,Train
7.9786,7.6940047106201375,Train
19.9752,13.94919366093028,Train
21.1232,19.94763035779227,Train
-3.444,-3.032361187687666,Train
5.3382,5.544850320876803,Train
4.1328,3.807611644371378,Train
9.5858,6.699799452506569,Train
-2.296,0.7705611563215555,Train
10.9634,12.80336080539709,Train
11.3078,11.532258320925212,Train
13.3168,11.293800932414202,Train
7.0028,10.340954471816026,Train
6.6584,6.910216554558909,Train
15.5554,16.329694256847183,Train
18.1384,17.451887268830824,Train
-9.8154,-4.740752958243377,Train
-14.063,-3.6197287119451538,Train
9.184,6.794827126254524,Train
16.1868,15.027974971261179,Train
9.2988,9.42623486183328,Test
11.5374,12.158681922169144,Test
0.0,-0.9095626919735711,Test
11.5948,12.84198484542072,Test
16.1868,15.027974971261179,Test
15.3258,12.671194677004083,Test
-2.7552,3.713232608265976,Test
-3.8458,-4.956319623321287,Test
-12.1114,-6.860071833018626,Test
18.1384,17.451887268830824,Test
4.879,3.7939069878511686,Test
0.8036,0.2804365047572661,Test
11.8818,15.23720089373321,Test
-0.0574,-0.4715952516740298,Test
8.1508,9.271999594062553,Test
16.7034,9.595273294249544,Test
12.8002,12.973029441658676,Test
1.3202,3.0613056741746183,Test
7.4046,8.942478390577769,Test
8.7822,4.921954618404092,Test
6.314,5.293927316354189,Test
-4.0754,-1.3987932553138958,Test
11.7096,7.807228896780185,Test
13.4316,12.315082194023365,Test
-0.2296,0.1800184532769773,Test
4.4198,3.752102108014009,Test
5.8548,8.06475538563157,Test
9.0692,10.441334787627452,Test
1.6646,0.7262659755001941,Test
8.8396,9.455736790204526,Test
9.0118,6.863809134693347,Test
14.6944,15.320119727526663,Test
0.6314,2.7667430774728485,Test
13.202,7.52695539899435,Test
3.2144,3.6554933998213075,Test
-2.3534,-2.6881396435678564,Test
3.5014,6.855563931981456,Test
5.6252,6.136372535780699,Test
-3.3292,1.2642249879475687,Test
10.9634,12.728331913934154,Test
14.4074,10.692582099235649,Test
6.4288,8.042301646090483,Test
-2.3534,0.09660604842735232,Test
8.4378,9.729412539567546,Test
2.296,1.3328474756883395,Test
18.368,11.657200043792134,Test
57.4,7.649823168594962,Test
8.036,7.49263887663376,Test
13.8334,14.169355582120827,Test
1.3776,0.9554647332733923,Test
10.906,9.53851084801941,Test
15.3258,12.671194677004083,Test
-4.4198,-6.0005675702133985,Test
-12.4558,-9.63520708094115,Test
5.8548,10.546750041507499,Test
9.3562,5.7415231786293335,Test
8.323,11.052181518170856,Test
16.7034,13.443533234942148,Test
7.175,7.932220577729848,Test
10.7338,10.054728519533423,Test
-2.7552,1.43962476704659,Test
18.8272,18.166069551636696,Test
7.3472,5.577289912785161,Test
3.5014,3.317060225134333,Test
-9.2988,-10.149635331293325,Test
0.4592,-1.4245963684625877,Test
-2.1812,-1.9984104763612613,Test
15.9572,16.678822244896068,Test
-5.453,-0.9065451397867559,Test
1.0332,-1.6465586410843578,Test
9.5858,11.17158342103567,Test
15.785,15.762000085336833,Test
-12.628,-13.476047341525668,Test
7.5194,7.6678291240353715,Test
11.193,10.378091614559342,Test
15.0388,15.416708820228811,Test
-4.2476,0.9123501883352576,Test
10.2746,10.769047340419991,Test
13.8334,14.169355582120827,Test
12.4558,10.175114205340472,Test
-6.3714,-2.329110918277271,Test
0.9184,0.4914382477746724,Test
0.0,-0.9095626919735711,Test
-2.1812,0.5501452273586054,Test
3.7884,4.3678713645145795,Test
-7.175,-10.161018324399567,Test
12.2836,15.095256809856705,Test
14.924,14.340103330079629,Test
13.0298,11.704350100600124,Test
2.1812,1.5352246583425124,Test
1.8942,-1.325016989690896,Test
8.0934,10.564484864105744,Test
9.2414,6.683700104337704,Test
6.3714,7.935609946481702,Test
-0.6314,0.4130596951323682,Test
-12.054,-11.90689690585226,Test
-13.9482,-9.698280869255314,Test
4.9938,1.1648593423299953,Test
-0.9184,-1.0843444063423817,Test
5.8548,6.928285269763181,Test
8.3804,4.199298414524216,Test
11.193,10.790128381544873,Test
18.4828,11.356101262963971,Test
9.5858,4.413427060180146,Test
3.6736,2.9554856949397754,Test
-0.9184,4.088444849022351,Test
0.1722,3.746832712372477,Test
3.5588,5.6893782556265595,Test
8.1508,8.045157931228418,Test
5.3956,6.014124151011267,Test
13.3742,13.560818615916805,Test
9.758,10.187419429786981,Test
-4.4198,-5.6716122357401595,Test
17.507,17.517152884340547,Test
10.6764,8.705126011540209,Test
6.0844,5.59921219401895,Test
0.1722,-2.513754915868036,Test
2.5256,3.3664593863165724,Test
-1.722,2.764438883647088,Test
7.749,6.516182027907469,Test
9.8154,13.409798168917824,Test
3.5588,7.167834391902679,Test
15.8424,15.191191525529756,Test
8.2656,9.413505757758358,Test
1.148,1.6954757226259165,Test
