True_Value,Predicted_Value,Set
13.6038,13.315142282498716,Train
4.3624,4.335532553860012,Train
-2.1812,-2.229056151968332,Train
18.1384,18.126657156596245,Train
9.8154,9.959515971843388,Train
6.1992,6.2494361147804804,Train
1.2628,1.1242270820875142,Train
14.637,14.672444647968565,Train
0.1722,-0.09520647503895664,Train
13.7186,13.700069412867434,Train
0.6314,0.6993421174587292,Train
4.305,4.375197312992592,Train
6.0844,6.1285852509410095,Train
7.2898,7.111016511580219,Train
7.2324,7.054191070079443,Train
5.9122,5.870124192790503,Train
1.148,1.143995835242527,Train
4.5346,4.545586012580249,Train
15.6702,15.770186554547134,Train
20.2622,20.097532169885177,Train
18.3106,18.42392965667828,Train
15.5554,15.358380037346883,Train
8.2082,8.474503902812282,Train
-3.8458,-3.832945509487869,Train
7.2324,7.352150601583003,Train
-1.8368,-1.9314929934153742,Train
1.8368,1.9319186114418512,Train
-11.8244,-11.79969521286266,Train
9.184,9.070361367132968,Train
15.8424,15.8878098255895,Train
4.7642,4.801401173736895,Train
6.4288,6.38796004008897,Train
14.4648,14.7109145774813,Train
15.785,15.970747480416392,Train
19.229,19.16216204344502,Train
-6.5436,-6.748861033854447,Train
-6.7732,-6.586899672273596,Train
-8.4378,-8.24963908833238,Train
18.1384,18.0964180705521,Train
1.3776,1.4393883937718526,Train
15.211,15.248142446106913,Train
4.018,4.121747383243661,Train
-6.1992,-6.309941585876811,Train
12.4558,12.369232297347356,Train
-3.8458,-3.897784286215159,Train
13.0298,12.905682802639928,Train
11.0782,10.707382258449714,Train
5.9122,6.137132577967206,Train
57.4,57.3154258508864,Train
9.471,9.515175847408349,Train
-0.5166,-0.43992180178273127,Train
4.1902,4.100624829668561,Train
3.5014,3.9141444631222857,Train
9.0692,8.991835577243274,Train
0.6888,0.5690946276063034,Train
-4.1328,-4.046709976096277,Train
4.1902,4.401220392917313,Train
22.673,22.522865777213163,Train
19.4012,19.393155997562122,Train
9.0692,9.0250793615881,Train
18.1384,18.0964180705521,Train
16.5886,16.648893915981432,Train
-5.5104,-5.6914524640234525,Train
5.7974,5.864635559053012,Train
-4.1902,-3.930609599557536,Train
4.592,4.635510187898672,Train
-1.2628,-1.5176236381803012,Train
-8.2082,-8.21920835665637,Train
19.6882,19.608537487012477,Train
14.2926,14.275195571237623,Train
-0.1148,-0.1045792129383065,Train
0.6888,0.7919674439996608,Train
9.6432,9.43759414506941,Train
6.3714,6.36782918412516,Train
-3.7884,-3.6577412738792043,Train
8.2656,8.366056522367487,Train
11.9392,11.938066709185387,Train
-13.3168,-13.255886894181943,Train
-2.9274,-2.883487215418975,Train
5.9122,5.845076813055499,Train
7.5768,7.320319895739235,Train
7.3472,7.347417046128343,Train
-2.009,-1.9373908992122328,Train
4.592,4.599974762434455,Train
-4.5346,-4.507426382742569,Train
13.8334,13.764939892196708,Train
-5.7974,-5.785495609071089,Train
9.6432,9.658519912009185,Train
5.9122,5.870124192790503,Train
8.323,8.222377553581682,Train
4.4772,4.719439210458596,Train
2.0664,2.278672112639591,Train
7.6916,7.59201633951821,Train
7.1176,7.187115844505853,Train
12.341,12.57800103904909,Train
17.6792,17.446995694271944,Train
10.906,10.886489937686937,Train
-2.9274,-3.096980611480297,Train
19.6308,19.588935823008022,Train
14.1204,14.111204111869856,Train
18.1384,18.0964180705521,Train
7.2898,7.520639258357813,Train
4.018,3.945873459817367,Train
12.8002,12.726581198758387,Train
11.5948,11.712540162830786,Train
5.9122,5.679884226953634,Train
4.4772,4.570522397962397,Train
5.2234,5.062958634884541,Train
2.583,2.7471456947994484,Train
-5.2808,-5.034370648209467,Train
15.5554,15.491820058941387,Train
3.3866,3.1403912352617724,Train
15.8424,15.8878098255895,Train
16.5886,16.648893915981432,Train
15.7276,15.58639867178036,Train
5.3382,5.334671099707047,Train
-11.8818,-11.754841691838529,Train
0.9758,0.9564367620171694,Train
-11.5374,-11.600117218991832,Train
15.3258,15.343225771211836,Train
2.009,1.8179926994712443,Train
11.0782,11.00659233353633,Train
16.1294,15.945320711785426,Train
6.8306,6.739759182031258,Train
-5.2234,-5.383405603230278,Train
6.7158,6.909139333552255,Train
1.6072,2.0325925208209683,Train
8.9544,8.601007107065595,Train
-5.5678,-5.6275236373821595,Train
2.3534,2.5465032073667127,Train
12.2262,12.047124089227383,Train
9.3562,9.169416950546038,Train
14.5796,14.677853250478691,Train
16.0146,16.185812820009126,Train
13.202,13.275201962186719,Train
-0.5166,-0.43992180178273127,Train
16.3016,16.312005165738555,Train
2.2386,2.3059322298603804,Train
-4.1328,-3.8628030466823566,Train
5.5678,5.525097334074144,Train
-3.2144,-3.263500652629734,Train
6.2566,6.304438897908044,Train
8.036,8.120532127785424,Train
-3.0996,-2.911433282718434,Train
4.8216,4.84107916110218,Train
4.6494,4.746775585654779,Train
15.4406,15.406807945290856,Train
13.2594,12.838275031803635,Train
4.1328,4.040844501496143,Train
13.0872,13.114063011052927,Train
-6.8306,-6.667585328038122,Train
4.3624,4.5139934466739415,Train
0.574,0.6901719936567349,Train
4.5346,4.632730313029726,Train
5.453,5.6753374780188155,Train
11.48,11.51657126167792,Train
-7.175,-7.17047493488928,Train
2.2386,2.5413197363746542,Train
13.0872,13.114063011052927,Train
2.1812,2.220427851952278,Train
0.4018,0.2497638635348302,Train
7.749,7.5332261556874,Train
2.583,2.9244621548348717,Train
17.3922,17.227952785878326,Train
-5.2808,-5.46221803558478,Train
9.3562,9.251266456806057,Train
12.1114,11.871988082911463,Train
5.3382,5.50183958459824,Train
0.574,0.5004036791000268,Train
9.3562,9.305476959521041,Train
-4.3624,-4.511653129750648,Train
-2.3534,-2.7226653279296795,Train
19.6308,19.442418465520962,Train
12.2262,12.393259963181311,Train
7.175,7.030113666986438,Train
3.2718,3.1394516878235414,Train
11.8244,11.902734555217254,Train
1.4924,1.2568868324775524,Train
4.4772,4.744265815428568,Train
11.1356,11.084268371934312,Train
2.7552,2.704368696522417,Train
4.1328,4.206007569608128,Train
0.1722,-0.046515414062776414,Train
-0.1148,-0.1574942236492503,Train
13.8334,13.764939892196708,Train
19.7456,19.774926591612452,Train
9.0692,8.9242983134972,Train
4.592,4.461713380185143,Train
15.0962,14.899246509055292,Train
-6.027,-6.06297134549977,Train
9.471,9.515175847408349,Train
-15.8424,-15.823073694101689,Train
1.6646,1.5673182373540144,Train
0.1722,0.05868137219218881,Train
13.4316,13.360019576869401,Train
10.9634,11.169395563852719,Train
12.3984,12.414599605746604,Train
4.018,4.061247146962936,Train
3.5588,3.5060406356891414,Train
-6.9454,-6.959434937838008,Train
7.9212,7.702629922675051,Train
17.9088,17.848975447555034,Train
5.5678,5.412056495081702,Train
11.5948,11.677712540936396,Train
6.7732,6.887150454485319,Train
-2.2386,-2.0619364297394003,Train
4.8216,4.84107916110218,Train
10.9634,10.915460051837375,Train
12.341,12.245005496388734,Train
5.3382,5.4269291451919734,Train
1.8368,1.8227206652566317,Train
5.166,5.267751754650076,Train
9.758,9.938712857207356,Train
11.6522,11.85221750331068,Train
9.0118,8.927844584194528,Train
13.7186,13.681823264054573,Train
22.7304,22.72440832236725,Train
1.0332,0.6963200140074056,Train
-0.0574,-0.08173956928058218,Train
16.1868,16.08508681886821,Train
-0.8036,-0.763986289465929,Train
16.5886,16.928334679407325,Train
11.3078,11.291532517186024,Train
3.5588,3.434740636080452,Train
-6.4862,-6.512495355668145,Train
14.063,13.94600278093783,Train
1.9516,2.122949345570964,Train
4.305,4.375197312992592,Train
-8.61,-8.591137750173173,Train
11.9392,11.922151073170289,Train
15.7276,15.76210719256202,Train
3.6162,3.6808815281917573,Train
-9.0118,-8.988743505201606,Train
4.5346,4.248373511514645,Train
-0.9758,-1.0658291550602412,Train
16.8756,16.853198881309275,Train
-4.4198,-4.768674079520028,Train
7.1176,7.115970384326434,Train
13.3168,13.286308439616446,Train
13.489,13.30563978526118,Train
12.1114,12.222157634843462,Train
18.0236,18.063303231649094,Train
-10.332,-10.446106882683814,Train
15.6702,15.619122869212255,Train
7.8638,7.64950825440561,Train
10.2746,10.420861366869401,Train
-1.6646,-1.728412582610791,Train
10.3894,10.482116180479755,Train
-11.7096,-11.667734285843704,Train
-2.1812,-2.10557392133958,Train
-0.4018,-0.4926103081630581,Train
18.1384,18.0964180705521,Train
13.6038,13.461388981109824,Train
12.915,12.804879933824877,Train
12.2836,12.445836449629219,Train
10.5616,10.671378182168926,Train
16.1294,16.094506135246718,Train
19.803,19.693942638333386,Train
4.018,3.7313024241519344,Train
10.4468,10.282506109479145,Train
9.6432,9.522862109234387,Train
3.5588,3.4703694401493532,Train
-1.148,-1.1112523119364568,Train
23.247,23.186204590557487,Train
3.5588,3.459392205648136,Train
17.507,17.521995363352982,Train
8.2082,8.06974734999947,Train
3.3866,3.7499699846276373,Train
1.8368,2.0515781224558194,Train
14.637,14.672444647968565,Train
-0.287,-0.6001933626823106,Train
-1.7794,-1.6757797104375334,Train
6.314,6.165168103611869,Train
19.4586,19.438812667502184,Train
8.5526,8.707926369352757,Train
9.5858,9.498992066988825,Train
-7.6342,-7.7882115813553785,Train
11.9392,12.020769572956052,Train
-8.0934,-8.207632227818278,Train
13.3168,13.162494659833712,Train
5.7974,6.065262465247011,Train
17.8514,17.8558238295543,Train
-11.8244,-11.752339013423052,Train
-0.4592,-0.43448389966383066,Train
-7.0028,-6.892967368199901,Train
7.2898,7.557285541396243,Train
6.4288,6.38796004008897,Train
-6.9454,-6.909859724976534,Train
-9.5284,-9.496023634301569,Train
15.0388,15.096102934107957,Train
19.516,19.474502704450302,Train
-5.9696,-5.887073941954285,Train
21.4102,21.388870600277397,Train
8.4378,8.594577875987945,Train
12.3984,12.414599605746604,Train
21.812,21.774080361256267,Train
6.4862,6.645973882254428,Train
-1.148,-1.2818184424398011,Train
0.6314,0.7060116334120708,Train
0.2296,0.31479138144873103,Train
4.4772,4.175476739198873,Train
-2.1238,-1.9731624388207714,Train
1.9516,1.6965989506371044,Train
6.4862,6.645973882254428,Train
2.8126,2.919810058461808,Train
-11.767,-11.589741537434968,Train
15.498,15.437872622674973,Train
15.9572,15.779611182538314,Train
12.3984,12.414599605746604,Train
5.74,5.6626119600825975,Train
-4.2476,-4.308674858149542,Train
5.8548,5.999607008708379,Train
-2.8126,-2.6510354825256126,Train
9.7006,9.841801850574223,Train
8.323,8.27188565376138,Train
6.5436,6.32264835937836,Train
4.9364,4.953455524975585,Train
16.9904,16.894900257368253,Train
18.1384,18.1170917388868,Train
13.3742,13.52409961327665,Train
8.897,8.918737918662453,Train
12.1114,12.001766498175106,Train
13.5464,13.798199113404216,Train
7.8064,7.492411462273981,Train
3.3866,3.4620659634561908,Train
-2.296,-2.405456953871457,Train
2.1238,2.033970987768875,Train
13.776,13.814888748648999,Train
7.3472,7.236770066213753,Train
15.498,15.437872622674973,Train
16.1868,16.08508681886821,Train
10.3894,10.552784690040982,Train
9.6432,9.522862109234387,Train
18.8272,18.911873783331277,Train
0.1722,0.07789264688364296,Train
7.9786,7.852310766865157,Train
5.3382,5.113520712663766,Train
-7.6916,-7.675247341930022,Train
8.4378,8.239916635165471,Train
12.915,12.995419383902606,Train
12.5132,12.498816920060188,Train
-8.036,-7.765898811636217,Train
0.9758,1.1246705224078746,Train
13.8908,13.985222218474602,Train
4.592,4.670293118230672,Train
10.2746,9.982889052963364,Train
6.1992,6.2494361147804804,Train
-3.0422,-3.118991917093306,Train
9.3562,9.343352455232846,Train
2.009,2.260551466720221,Train
17.9088,17.800368066674245,Train
8.036,8.120532127785424,Train
15.8424,15.8878098255895,Train
10.045,9.981477335552489,Train
-2.4108,-2.156199400621859,Train
0.9184,0.9109881006682713,Train
4.3624,3.941936170063648,Train
19.5734,19.526073430977675,Train
-9.1266,-9.012556009892291,Train
16.1868,16.13000503418677,Train
10.7912,10.707562779378296,Train
15.9572,15.894636533862009,Train
7.5768,7.935811946706648,Train
-12.5706,-12.523437072043803,Train
13.7186,13.681823264054573,Train
15.0388,15.096102934107957,Train
11.9966,11.993552725913268,Train
12.2836,12.31419930997687,Train
5.5104,5.483758672386011,Train
1.5498,1.4799862201653609,Train
21.9268,21.91557111079339,Train
-1.2054,-1.1665888128252055,Train
7.749,7.736491174274872,Train
0.2296,0.15963105194305108,Train
1.8942,1.9536731599197978,Train
4.5346,4.632730313029726,Train
11.8818,11.759285753163878,Train
-0.6314,-0.4761185479522399,Train
14.7518,14.527335602222838,Train
6.314,6.174363370328443,Train
-8.8396,-8.864379436692062,Train
4.3624,4.417761745872094,Train
18.3106,18.306069451897407,Train
-0.287,-0.06474419491063053,Train
17.9088,17.800368066674245,Train
13.2594,13.223790931368674,Train
1.5498,1.4799862201653609,Train
16.5312,16.268830348661638,Train
-1.0906,-1.0529017051788332,Train
1.2628,1.1144048755223053,Train
7.9212,8.153019517554347,Train
-2.8126,-2.9177947183560797,Train
2.0664,2.148039958984592,Train
7.462,7.384490897968215,Train
2.87,2.56631717406449,Train
7.9786,7.792469528245114,Train
4.2476,4.152257702641863,Train
8.2082,8.068574418345298,Train
6.5436,6.32264835937836,Train
0.9758,0.9454833080160868,Train
-0.6888,-0.3946816489405194,Train
12.2836,12.356002357146414,Train
-2.3534,-2.296501803063861,Train
16.1294,15.968828912001753,Train
5.5104,5.474660478044845,Train
5.166,5.31742402722504,Train
9.471,9.529914950158929,Train
-2.2386,-1.9788023254598257,Train
16.8756,17.006220475343603,Train
-2.0664,-2.2558533110922454,Train
-3.5588,-3.5398038789510764,Train
5.3956,5.697951652475791,Train
2.583,2.4483591171250256,Train
-9.6432,-9.4837887125893,Train
7.175,7.2193652903926955,Train
4.1902,4.35401284034679,Train
7.8064,7.486533732433024,Train
6.2566,5.985976081129154,Train
7.6916,7.525402575996744,Train
18.3106,18.1662716866793,Train
9.6432,9.522862109234387,Train
-6.4288,-6.384657071944455,Train
11.2504,11.384102097118028,Train
8.7248,8.815480396235687,Train
14.8092,15.000105710725654,Train
6.4288,6.335914486141908,Train
15.1536,15.268069514976998,Train
25.8874,25.841970357537267,Train
1.722,1.7615900881566517,Train
-4.9364,-4.908366657453222,Train
11.2504,11.313358031447613,Train
-5.3956,-5.545572513398619,Train
5.2234,5.042925306365032,Train
2.6978,2.6897940934568902,Train
5.8548,5.769233016710101,Train
15.785,15.662974753071484,Train
9.1266,8.98604588463735,Train
11.8818,11.728428302148457,Train
-1.9516,-2.044226872915017,Train
6.9454,6.77660735834544,Train
-8.7822,-8.512537627912085,Train
9.0692,8.991835577243274,Train
11.5948,11.677712540936396,Train
-1.0332,-0.9973777449116956,Train
9.184,9.155956420516711,Train
19.4012,19.393155997562122,Train
-15.8998,-15.552896436930753,Train
16.8756,17.006220475343603,Train
2.9274,2.799629426083102,Train
15.5554,15.628308969640475,Train
4.8216,4.64335826481878,Train
14.2926,14.120773261627676,Train
5.9696,6.091927372119623,Train
6.4862,6.531703241457658,Train
1.0332,1.2937808336397318,Train
